email hour length mispelings flags
good 4.04479039460421 41.5353623743772 1 links
spam 4.9995390381664 35.4738611026938 9 isolation
spam 13.0368294920772 68.2748764523802 2 foreign
good 22.5689281504601 26.0098878069168 7 urgency
good 12.245641971007 35.2738848084417 10 urgency
good 7.43356814235449 55.1642059458223 8 foreign
good 9.87682715803385 49.748664171049 10 isolation
spam 20.9576120227575 5.97883302164876 6 isolation
spam 15.3466841038316 96.521938756812 10 foreign
good 16.5639081392437 77.7787981746943 5 urgency
spam 9.6426138728857 93.8727453833168 9 links
spam 11.9545818977058 43.1002723150845 7 urgency
spam 20.8097619116306 22.7339750871017 8 urgency
spam 1.60765506885946 19.2334232795682 0 isolation
spam 9.77839166298509 47.7951594908781 9 isolation
spam 13.1192872747779 43.4477084238048 1 links
spam 22.2999234180897 12.3211482285409 2 links
spam 12.391202185303 144.434490297891 2 foreign
good 3.02421943098307 29.3810601336573 5 links
spam 8.54835991747677 147.169839294638 6 isolation
good 16.4681164473295 143.552424002256 6 isolation
good 0.145301649346948 64.7713278748035 4 urgency
spam 12.6765472646803 16.828063808615 3 foreign
good 8.05519493110478 37.5990938697485 1 links
spam 21.5644394718111 16.5929738550925 7 foreign
good 2.50088530965149 84.0883404750677 4 isolation
good 0.288678120821714 93.7024478279963 2 foreign
spam 15.1325486954302 67.15060752734 0 links
good 15.3291933182627 31.4213168578296 0 urgency
good 5.00324017368257 15.9500039259434 5 foreign
spam 17.5554226208478 14.1670289493477 1 urgency
spam 4.848617663607 38.3606081143161 6 foreign
good 6.11565437726676 49.3894917925844 5 isolation
spam 14.4359528515488 115.6235770706 7 isolation
spam 9.62347115390003 29.352751045326 2 urgency
good 16.4520946908742 35.7732234618827 0 isolation
good 10.538724526763 87.1462058336239 0 foreign
spam 16.6148185338825 8.22683867022409 6 foreign
spam 7.4958194475621 14.3944210610327 2 links
spam 15.7358540464193 111.237078759963 4 isolation
good 14.1974357496947 37.1334334018043 8 foreign
good 17.8842278178781 48.1001208680057 10 foreign
spam 4.93632302060723 7.1346925859527 0 foreign
good 18.294443462044 15.9078456696323 2 foreign
spam 6.38240701518953 25.6447517930856 5 isolation
spam 7.45775681175292 17.2010444221657 4 links
spam 10.9689828213304 24.694220730231 6 links
good 20.7916133645922 26.1153713434256 3 urgency
good 23.8344051986933 17.4803045161303 7 foreign
spam 7.32726486213505 17.2812287276765 9 urgency
spam 7.72848524339497 39.1448533280071 7 foreign
good 12.3472416624427 8.52429052332445 4 isolation
good 17.408389588818 17.2768986232155 10 links
good 23.3900990411639 40.8129686483502 7 foreign
spam 3.37940651737154 33.7026448110671 7 links
spam 13.864118065685 10.9917958967712 6 links
good 6.5275689996779 18.1208294031676 5 urgency
spam 16.8587384931743 14.3151238434708 10 links
spam 17.7366434019059 81.2980205873676 8 foreign
spam 1.56171519868076 35.0726681831365 7 isolation
good 8.28449319116771 0.359649462596703 4 isolation
attack 3.97850858978927 49.9708364398534 1 urgency
spam 15.869994957 22.313198127919 3 urgency
spam 8.03055187314749 37.8544141650805 6 links
good 18.0528715196997 28.0823886635279 1 links
spam 20.0051245428622 66.1478961806077 9 isolation
spam 11.9592624474317 18.9739805248771 0 isolation
spam 6.35786212608218 91.9724828071191 4 isolation
good 23.2478055339307 3.01807028984604 2 urgency
spam 11.6961079873145 16.9518373764921 6 links
good 21.2417671512812 58.136350257519 7 urgency
spam 8.15967577323318 58.8052227960253 2 links
good 9.5031885523349 56.2857040357236 5 isolation
good 1.41984607838094 192.040317940372 1 isolation
good 19.8540429621935 12.8712208313731 0 foreign
spam 8.06399345956743 40.8580720150077 4 foreign
spam 11.4916822817177 29.2729943422698 2 isolation
spam 16.7905607800931 38.3665562526855 2 links
good 6.50806626677513 67.0541311296603 5 isolation
spam 23.3066672254354 61.8870186083814 2 links
good 12.0605016890913 66.6838206428404 5 foreign
spam 13.8344354331493 6.32281850894421 7 links
good 1.54219466820359 15.7315616146521 8 links
spam 7.31561486050487 62.124892824345 1 urgency
spam 19.5453879609704 6.48917688679143 8 isolation
good 16.5664387587458 30.0178405364279 6 links
spam 8.74464020691812 3.81014100631858 2 foreign
good 19.7551954742521 47.7534816885716 7 foreign
spam 3.21497359871864 47.1374694638754 4 links
good 5.50493843480945 16.9921964984426 9 urgency
spam 9.62363783083856 5.69064745633991 5 urgency
highpriority 0.0706824213266373 6.64366450734615 2 foreign
good 12.1634675245732 34.9697543282742 2 isolation
good 19.5139452684671 80.8218312065798 3 foreign
spam 4.17000656202435 52.1946849757412 8 links
attack 19.2246337160468 61.2283294108663 4 urgency
good 20.949884114787 145.147557154739 4 links
spam 9.63296516798437 69.2010507011953 2 isolation
good 6.41132923588157 8.78771692681391 5 foreign
spam 11.0101830493659 47.1192167245743 2 foreign
good 21.73285106197 139.536459379918 2 isolation
spam 0.756391609087586 27.1885539374114 2 links
spam 8.42074193246663 7.12529269272665 3 isolation
spam 15.583757378161 91.3555453844001 6 urgency
good 10.3183963112533 107.235113285616 9 links
spam 0.353215718641877 36.5314807226691 4 foreign
spam 21.2550532165915 41.6604111371142 3 urgency
good 15.1618083771318 32.4736704329306 1 urgency
spam 0.0833163131028414 176.652157881198 0 isolation
spam 14.5582348443568 12.4230703328606 3 urgency
spam 23.7181972973049 78.6967468971247 8 links
good 4.81489219330251 32.9651324421266 10 links
good 8.15097498334944 12.5557660689611 5 foreign
spam 7.2364254668355 51.7243325030414 10 isolation
spam 17.6134299281985 93.0409264580438 8 isolation
good 13.2989294473082 13.1889256332183 1 urgency
spam 10.896965470165 31.28907272416 2 urgency
spam 7.17937368527055 35.7548678344101 8 links
spam 10.8917345143855 75.845881074462 2 links
good 19.5380182899535 86.7876740289691 3 urgency
spam 3.78821803070605 5.99528080375607 2 isolation
good 1.0612194892019 66.9366979145096 0 foreign
spam 6.31886686943471 125.997520245579 1 urgency
spam 18.5801631174982 70.8329327934537 2 foreign
good 22.1431255806237 33.4468320908243 1 foreign
good 11.0023028030992 52.3441078146809 5 urgency
good 11.6257951911539 61.8478954416488 6 links
attack 20.8681213483214 48.316652774663 2 urgency
spam 9.4529209882021 30.5264571830417 7 links
spam 9.80707292072475 57.7417216518649 9 links
spam 7.26580978184938 43.8337869098838 0 isolation
good 11.2143366336823 2.96065559268895 8 isolation
attack 0.508255725726485 23.138517189703 0 links
good 3.95457196980715 47.6867570964307 0 foreign
spam 12.2522656749934 14.9995136318587 1 isolation
spam 3.77823793888092 44.1463790325293 0 foreign
good 7.92480041831732 42.5235404725441 7 foreign
good 7.74824038334191 13.0051747669094 8 foreign
good 22.1547070350498 46.5497823619499 10 links
spam 1.47115818969905 11.9486965367522 3 urgency
spam 21.5423857625574 40.2389484521822 6 links
good 0.894087066873908 19.873517889609 3 isolation
spam 1.33942313119769 44.4808536374117 0 links
good 12.809305306524 42.2113731488537 9 links
attack 0.917889850214124 55.9655972831371 0 urgency
good 16.9277630131692 59.6203412276308 10 foreign
spam 17.478656033054 67.6695472699613 3 links
good 17.7667214982212 86.3154048332154 0 links
good 21.2622272763401 8.02421593729513 5 links
good 9.70589868910611 23.8849981263705 8 urgency
spam 10.410498496145 48.0391925821852 0 links
spam 15.0113206878304 60.6160482671915 9 links
spam 20.9034970700741 8.53555100166133 1 foreign
good 14.0773245859891 2.3128683169513 2 isolation
spam 1.77050879783928 34.1232186896695 6 isolation
spam 12.2631610874087 7.54449704109384 7 links
spam 9.41885745339096 11.6012624103601 2 links
good 22.8802631646395 34.6353656811206 7 foreign
attack 9.9707903880626 9.37377839721948 1 isolation
attack 1.55989091657102 18.1819389579229 6 urgency
spam 2.46344461664557 51.8494280656461 9 urgency
spam 20.1829994190484 9.08770929720125 7 links
good 12.4655795060098 11.913463490435 5 urgency
spam 22.7999196723104 51.1421091739404 1 isolation
attack 20.5345780123025 19.0777365726233 0 isolation
good 17.4079560153186 33.2008556477522 4 urgency
spam 14.2320163305849 67.5031120105875 6 links
spam 1.70026910863817 12.1874827427149 10 links
spam 23.8982225842774 8.88211203055764 7 foreign
good 10.2497961614281 69.5519757601425 0 isolation
good 1.98541619069874 67.257412252242 1 links
good 3.59169562719762 118.311962935843 0 urgency
good 0.963532615453005 52.5620487416616 5 links
good 17.0476590245962 28.0872889306628 3 links
good 19.1884774155915 71.5672478802355 5 urgency
good 15.851617153734 135.241577908343 0 links
spam 14.0188852250576 107.180724588756 2 foreign
spam 8.89441114850342 4.22920877525344 9 urgency
spam 16.3393294047564 23.7042374892763 2 foreign
good 21.6339358706027 107.596757568177 5 foreign
good 4.00425351597369 31.6591344425827 7 isolation
spam 23.7467283457518 23.8877065732431 8 foreign
spam 23.6202399507165 23.671292522272 7 foreign
spam 12.7056908290833 44.7354228724329 4 isolation
good 4.41633180901408 121.147455906573 6 links
good 13.1064876280725 24.9765807479391 3 isolation
good 0.726538309827447 18.7835521859511 8 isolation
spam 19.3499484155327 76.0431965014448 2 links
spam 12.2997894734144 45.5803479576409 8 isolation
spam 16.6942173689604 45.9488128609189 5 isolation
attack 4.94605325907469 14.7503274533421 4 isolation
spam 7.42755671404302 69.5636657297041 6 isolation
good 19.9368187487125 18.1877561425618 2 foreign
good 12.6438064277172 63.3390559875518 8 links
spam 11.1673498414457 61.8362466975471 0 links
good 19.2471013795584 7.91173641797329 5 foreign
spam 10.2725512292236 45.4512544685123 8 links
good 16.4864820409566 9.36269450515342 2 links
good 8.82007569260895 14.4659358763769 9 links
spam 23.9624711405486 17.3140509814902 10 foreign
spam 12.4822322633117 38.7283083431392 4 urgency
spam 21.7804625853896 11.230491599823 4 urgency
attack 1.57514369487762 32.7387264981499 10 isolation
spam 1.56810614839196 44.1651740150931 6 foreign
good 10.5656082294881 25.0557302314062 5 links
spam 21.308038925752 112.474803513714 4 isolation
spam 19.8711193017662 19.0101184304359 3 foreign
spam 9.49913528189063 24.7016689369779 4 isolation
good 10.5976882427931 46.6853527077528 0 links
spam 9.39457298442721 96.9577389325482 1 isolation
good 1.57759408839047 9.78245325884412 2 isolation
attack 4.9367601480335 54.3021081576371 5 links
good 21.0098185837269 45.9859208106723 4 foreign
good 4.37032938189805 27.1922025721462 5 links
spam 13.3884407579899 54.5016269702992 9 foreign
good 18.9244924485683 14.758229126945 4 isolation
good 1.27628198079765 45.1644457665669 1 foreign
highpriority 0.820385070517659 1.96569856286292 5 foreign
spam 21.3017692957073 34.1250858377366 10 foreign
good 13.0164839085191 103.720772926319 1 urgency
spam 4.28062938340008 25.141007637286 5 links
spam 11.7925931755453 25.5862325413276 6 foreign
spam 7.49166353233159 33.3883052288914 2 foreign
good 14.6735832430422 79.6270897704492 1 links
good 10.0438653174788 2.9826014853977 0 isolation
spam 15.0472711008042 6.05234107233016 7 urgency
good 6.41280773095787 30.6092935566289 1 foreign
spam 4.13973156362772 42.8952658013874 2 foreign
good 8.43595303595066 41.2386301500822 1 links
good 16.7047661170363 17.8223205353677 5 foreign
spam 2.06994961202145 50.4146925329325 4 urgency
good 22.2144298385829 43.1301890989603 5 isolation
spam 10.4653676133603 22.8299532876798 6 foreign
attack 7.22737519070506 44.7815683882951 2 isolation
good 21.3141698073596 117.675266210484 9 urgency
good 18.4210422299802 8.50666714620462 3 links
spam 5.55621985159814 19.6057027351867 2 links
spam 5.75979406200349 76.0059194687563 1 isolation
spam 18.5281812697649 52.3174703233418 0 foreign
attack 2.70533829554915 29.6513307782689 0 urgency
good 17.6881782095879 93.4384940389141 8 links
good 12.5298273302615 45.0174196730732 8 foreign
spam 4.22932021692395 13.3610231074741 6 isolation
good 0.732932891696692 24.4311500551854 4 foreign
good 22.6904336437583 49.0128636877704 3 foreign
good 14.8750490471721 35.8819290155029 5 links
good 11.4670198056847 83.8456423894095 3 urgency
spam 8.23077564686537 13.768560992773 6 links
spam 1.21253518760204 17.1627031285051 8 foreign
spam 18.951083958149 16.8975027243152 6 isolation
good 22.228005906567 33.0234798501469 8 isolation
spam 23.7140887342393 23.2834024425895 1 isolation
good 6.60294338129461 5.99896335122755 8 foreign
good 18.78253265284 125.157687751605 6 links
good 8.60928452387452 36.5299031152078 2 isolation
good 6.64109154604375 84.0297666188843 0 links
spam 20.2291961777955 52.7890462929942 6 foreign
good 10.4833663869649 6.37379944042654 3 isolation
spam 13.6190798096359 95.7011412474201 7 links
attack 3.03094943426549 37.6826585096337 6 urgency
spam 18.7566891666502 18.2443070169412 0 foreign
spam 12.6497415136546 9.38770516694674 10 links
good 6.98449429683387 132.905620074128 0 links
good 14.3692215196788 32.2060600389686 4 urgency
spam 15.5087321754545 6.43244144931152 1 foreign
good 11.4815792609006 12.5771179157523 1 links
good 11.6930653844029 32.633792035716 8 links
spam 8.56598193570971 38.79970369721 6 foreign
spam 15.6239565666765 68.240325768627 2 foreign
good 15.2635652069002 11.4282260184277 9 isolation
spam 4.39147318527102 61.1644185445812 1 links
spam 19.9777187928557 13.8336040693435 2 links
spam 4.22147047519684 49.1464804112994 2 foreign
spam 16.4351326301694 31.4504976603484 5 isolation
good 6.35697409696877 35.0365986532996 5 links
good 8.69048838503659 46.8733482775731 2 links
spam 9.47229281812906 123.267546487075 7 urgency
good 1.29111641272902 7.37829169745131 6 isolation
good 2.11733099631965 31.3333817860353 3 foreign
spam 13.1808314882219 254.708222275697 1 links
attack 21.1119775157422 38.0632757991841 4 isolation
spam 22.9247119948268 36.9133543497993 8 links
spam 11.3548214100301 14.4339929733791 7 urgency
spam 13.1139599662274 17.0684039340706 5 links
good 12.1079809293151 4.32700792231689 6 isolation
spam 10.8745895829052 31.3346429053818 10 isolation
good 12.6538617499173 12.9337232919234 7 foreign
good 22.4331633467227 19.0298138103659 3 links
good 19.116174319759 26.9060022968422 9 urgency
spam 17.8388293962926 29.8895753720311 4 foreign
good 12.2230580393225 10.2743131303516 4 links
good 19.8842195123434 106.503315359962 2 links
good 11.5084379184991 3.88615549581171 7 isolation
good 4.97490992769599 64.3727766719108 7 foreign
good 16.1167783197016 97.7271747020772 2 links
good 13.3910971675068 56.6299322625588 4 urgency
spam 7.58454977162182 69.7063377508418 8 isolation
spam 7.33999910205603 60.2380607342735 6 isolation
spam 18.3871944621205 33.6018680907421 7 urgency
spam 17.3161858655512 101.030524282415 9 isolation
good 12.5527002699673 46.8499790515257 8 links
spam 12.4867445155978 46.0787243353444 9 isolation
good 18.6567997187376 40.6433403483066 7 links
attack 22.9569166637957 23.63286820028 5 foreign
good 8.63805424422026 4.25854923857517 2 urgency
spam 16.7397880274802 70.0092850247184 10 isolation
spam 10.8481808435172 98.9348477379275 0 foreign
good 20.387413714081 4.41692632525017 6 links
good 5.18047079443932 51.7821177591716 7 isolation
good 4.97346362471581 7.40437950393053 2 foreign
good 2.33730450086296 19.8730854000846 9 links
attack 19.1308276131749 34.7118107684487 1 urgency
good 23.4178311992437 43.9974009361375 1 urgency
spam 4.96313576214015 27.104887880642 10 links
spam 12.2882185019553 60.3725259300552 0 foreign
spam 23.9117132350802 35.3569477662569 3 foreign
good 4.51562001183629 22.5102809437557 3 isolation
spam 1.31841156631708 6.13308687639186 7 foreign
spam 0.841239161789417 74.2905709881796 6 links
good 6.0188517998904 37.8948157297418 6 links
spam 12.0831898748875 21.0549170598522 9 links
good 8.5213149189949 134.696272536138 5 urgency
good 2.70198827795684 159.317932019707 2 foreign
spam 22.2349811531603 39.1619401813923 0 links
good 15.6322262752801 126.291306733329 5 foreign
attack 21.0286295134574 9.2655093759433 0 urgency
good 22.2465204298496 52.8984366299139 6 links
spam 18.0711490642279 22.1479292995338 4 isolation
spam 12.6057472731918 78.8012488778478 5 urgency
good 3.97425647825003 46.9636047228334 8 urgency
spam 22.140414102003 36.9301586663742 1 urgency
good 6.02263766527176 29.8264450846278 8 isolation
good 0.83155713044107 5.01605133250031 10 foreign
attack 5.87467778474092 2.50555320993078 5 foreign
good 6.70885236561298 31.8994186185394 1 links
good 16.6453753430396 18.1800305761216 4 isolation
attack 21.9043234102428 9.0220926290756 2 links
spam 1.82886579819024 9.53010263181073 0 isolation
good 8.0651279669255 6.503071565288 3 links
good 20.5149976182729 95.8249799396911 0 isolation
spam 21.590691877529 100.37482297078 8 urgency
spam 9.28216044232249 75.2214515922004 7 foreign
attack 9.42646026425064 52.6224609254416 4 foreign
good 19.0817166622728 34.0345362430994 6 urgency
good 21.9644429851323 4.05451004783149 10 isolation
good 9.73215034045279 127.275281580776 0 foreign
spam 20.2596441563219 75.7790164118371 0 foreign
spam 12.0381126757711 40.3255869701514 10 links
good 1.74281967803836 19.3771300054629 5 links
good 19.4063523039222 75.1973053984854 2 isolation
spam 19.48632299155 14.048952610601 9 foreign
spam 10.95383788459 10.7295671039362 10 urgency
good 4.52195364050567 46.7568653424239 0 links
spam 21.5823665633798 1.78122417347725 5 isolation
spam 18.3687066100538 9.23158336981474 3 urgency
good 12.5599014591426 64.7763037990035 5 urgency
spam 17.7279835995287 20.6629874990115 8 urgency
spam 2.12836258113384 50.2974921983253 0 foreign
good 13.3802260458469 40.6509395827507 0 urgency
good 21.5527029521763 53.3513668786273 7 links
spam 20.7951574232429 4.71810537403871 3 urgency
good 3.90055252052844 27.750639878972 7 isolation
spam 5.47723493725061 83.1334092158681 2 isolation
attack 2.60473910160363 37.1709036589625 5 links
good 18.0045589953661 16.8847627080178 10 foreign
good 23.1930124070495 18.0461166732947 9 urgency
spam 8.06081982515752 22.3121691328337 2 links
attack 5.57718104682863 42.0762307376703 2 isolation
good 7.65689825825393 52.6892326120261 8 urgency
good 2.60026893764734 94.128620996918 7 isolation
attack 6.92345760762691 36.1018685745607 6 links
good 6.91382118500769 28.1933753786308 0 foreign
good 5.37510253675282 8.084943333033 3 foreign
good 8.6915073171258 22.4644625391114 8 links
good 8.99066091701388 1.2720002494129 10 isolation
spam 2.1735052652657 44.874180721779 0 links
spam 19.1219584811479 21.9209508128638 5 urgency
spam 4.31413675099611 88.4661245532236 7 urgency
spam 13.7445552069694 15.8599148605211 1 foreign
spam 6.70043737068772 57.4629032813533 8 urgency
good 3.33757018111646 105.105188803278 2 isolation
good 19.0264581721276 26.7430712914651 0 urgency
spam 8.50798426195979 2.67694578546912 7 links
spam 7.8556877207011 6.25735643928912 7 links
spam 0.859717050567269 8.47161965550513 5 foreign
spam 6.63881585933268 44.835055428973 8 isolation
spam 18.6041761692613 20.2245650424861 7 foreign
spam 23.9343084767461 81.2082316423549 7 urgency
good 20.7250490896404 13.1381289876541 5 urgency
spam 17.7925018072128 6.48795605226984 2 links
spam 11.8665766697377 5.06343623702022 7 isolation
attack 9.40428502857685 23.6426111735464 6 isolation
attack 14.9339050222188 64.0685683907947 1 urgency
good 5.06693176366389 19.7871540931783 6 links
good 20.5336368586868 19.6810479840813 4 isolation
spam 3.86751453392208 8.83678269345363 3 urgency
good 13.7137930523604 13.5988075066084 8 isolation
attack 8.44988940283656 5.57455814282093 2 urgency
spam 6.93753178976476 66.1068793540143 8 foreign
good 10.1387575473636 8.70837590276989 5 links
spam 1.1991931758821 42.1818702719346 3 isolation
good 14.9891914688051 34.0806656819586 6 foreign
good 2.21036379598081 165.486711508604 7 urgency
spam 23.4733984898776 33.5887705206913 6 links
attack 7.54511060938239 36.4870850088096 0 links
attack 8.29383581131697 1.4437976457036 8 urgency
attack 8.25832569412887 13.9384549980722 3 links
spam 23.4968927633017 24.3615225784942 9 links
good 13.8168545030057 141.316050926439 10 isolation
spam 10.8087833952159 4.27901631306103 6 isolation
good 5.94102679565549 10.995145288819 10 links
spam 3.26239764690399 54.684799335413 6 links
spam 1.57096665725112 114.770937002974 3 isolation
spam 7.63757421635091 51.945355907494 3 isolation
spam 1.47135400772095 4.71243645921003 7 urgency
good 13.2542462255806 21.894004230438 10 urgency
good 12.1881495304406 22.5846493130752 9 links
good 22.1091658361256 75.6810867599156 9 isolation
good 17.9363187756389 174.325142008853 6 isolation
good 13.8237266410142 56.2732652401401 2 foreign
good 1.17956081964076 41.527814047353 9 foreign
attack 9.172383248806 3.11325672908954 7 urgency
good 22.6122341472656 63.2711480756939 9 isolation
good 22.9750025700778 64.4249590806222 2 links
spam 23.0430581085384 14.5490732349406 6 isolation
good 20.2013254221529 17.2003960448986 8 foreign
good 13.2449101209641 10.5402693940604 0 urgency
spam 22.6514994073659 39.2970761673973 8 foreign
attack 0.339569745585322 22.7451430371733 0 isolation
spam 9.02315677329898 82.3738003932216 6 urgency
spam 4.87297407723963 74.7018475016813 6 isolation
good 22.8732388280332 20.8683285331619 4 urgency
spam 5.03914986737072 55.2454947557714 4 isolation
attack 19.0966945141554 9.28098327981123 5 urgency
good 3.26083858497441 38.8095230039035 9 isolation
spam 17.6107910256833 75.5986634832887 3 isolation
spam 3.47672528028488 23.3966069563661 1 links
good 17.8957442566752 12.3285699767757 0 urgency
spam 17.6082322206348 11.5418607271272 1 urgency
spam 23.668788453564 8.3331232494738 9 foreign
good 14.854768389836 8.2134171095401 0 urgency
spam 7.41695184074342 34.6471281709993 1 urgency
spam 22.43452212587 17.7915485389854 2 isolation
spam 19.911443553865 4.2990798414439 3 links
spam 15.5879125669599 10.6230397509696 5 foreign
good 19.6633990164846 81.2151460005259 2 foreign
spam 11.5107570122927 86.3132849678142 8 urgency
spam 4.68534359894693 66.7518631961452 2 links
spam 23.0643293000758 12.6807285326182 5 links
spam 21.9327496513724 7.25564544400526 8 urgency
spam 15.919677240774 24.0150644785505 4 urgency
good 0.310031840577722 83.8897101513843 4 foreign
spam 14.4842283334583 59.6141691593375 0 urgency
spam 1.02207888476551 40.8169935809344 3 isolation
spam 22.7680643554777 210.201298010832 5 isolation
spam 0.00194034911692142 288.167803285605 1 links
spam 12.195265263319 29.4341441690079 10 isolation
spam 5.2160155121237 6.82222032417899 4 foreign
good 6.51316880062222 115.875285594282 3 foreign
good 22.1198915597051 33.5245172175702 3 isolation
good 9.7306817471981 4.22321339420326 9 links
good 18.007190739736 150.445126905148 8 links
good 11.9378906004131 2.76815783489289 9 foreign
spam 10.9332840275019 56.9224853795889 8 links
spam 7.83536295779049 192.348156348649 8 links
spam 18.9247128199786 57.9222521875299 8 links
spam 18.0092356950045 19.997089785765 5 links
spam 2.50648699142039 47.4203542458792 8 urgency
good 15.0510356035084 32.1523081433826 7 isolation
good 1.57107468880713 59.4612704637331 9 links
good 14.8525187652558 61.9396989299471 2 links
good 19.4517154041678 9.78359005642243 0 urgency
spam 6.58664759248495 6.39075034437473 5 urgency
spam 18.0763434916735 33.1926471824671 2 links
good 20.699800176546 33.8997273664001 7 urgency
spam 1.32946751452982 96.0198928609264 10 isolation
good 16.6625145412982 2.07780049184189 1 foreign
good 8.35219988040626 89.6900516238874 9 foreign
spam 7.84080668538809 23.3592370948136 5 links
good 16.5518876351416 35.0973118426744 0 isolation
good 17.9742026422173 77.9359367329103 8 foreign
spam 20.2872498650104 69.7237436948432 9 foreign
good 20.0611477810889 165.225204662745 10 links
spam 9.56274703703821 26.4339279978844 2 links
good 3.91451754234731 52.9442340120984 0 isolation
spam 18.234808344394 38.8580482559085 10 isolation
spam 15.7558278813958 18.1846855862902 3 isolation
spam 14.9091853760183 31.7957243847278 10 urgency
spam 3.03824825026095 66.8317295058976 4 links
good 16.0192945394665 28.0955597042884 5 links
spam 11.7357721589506 82.2151010348088 3 links
good 23.7398578505963 80.6026415871153 3 foreign
spam 5.46276259794831 16.4103242981739 10 isolation
good 7.00152903422713 176.664869672844 3 isolation
spam 6.36628046818078 30.7212929290927 3 links
spam 15.2285231128335 161.342853686885 6 isolation
good 0.126348227262497 38.6754933436425 2 links
spam 10.8026690594852 12.86020205614 8 urgency
good 10.9222646467388 15.8070796077386 1 urgency
spam 10.7985893972218 16.8206948219302 4 foreign
good 12.5496444404125 98.9043676113063 3 links
good 21.8136802632362 17.4746406337792 3 urgency
spam 14.5143228974193 96.8593746576912 10 links
spam 14.8664409834892 60.0536109734569 7 links
good 4.49709079228342 59.8246979100135 9 urgency
good 6.42428271844983 12.3032311067209 2 isolation
good 7.13163072802126 38.2424672658977 9 isolation
good 7.48727646656334 47.6706082765553 1 foreign
spam 21.9122515898198 3.36381317185043 1 urgency
good 21.3676108494401 38.7428376643787 6 isolation
spam 23.6196087766439 20.587816639361 9 foreign
good 16.941219650209 86.2221151244203 1 urgency
good 16.0050134807825 23.0741157471884 6 isolation
spam 23.176020026207 29.482439702291 6 urgency
good 16.2010796070099 8.63943284986113 10 links
good 12.0666791964322 27.0531812522424 9 urgency
spam 7.3320674020797 92.1212373005022 0 links
good 5.15231187455356 5.36416097252562 5 links
good 8.59581540897489 65.7723230036492 1 urgency
good 16.043779078871 27.0963011515308 2 links
spam 13.8459554482251 65.6956724231178 1 links
good 0.537696819752455 34.5790620979332 4 foreign
good 20.8029886689037 56.1164036500976 7 links
attack 0.379920629784465 31.255940844024 4 urgency
good 20.2092171013355 7.52593735546823 4 foreign
good 11.9685503002256 21.1392407360418 2 isolation
spam 14.7961108479649 31.6055670828106 6 isolation
spam 5.38331468962133 22.2251459993905 9 links
spam 11.2102270871401 89.6148987537399 2 foreign
spam 23.5195621680468 27.0039797995841 7 links
spam 3.63221330009401 32.621588025991 3 foreign
spam 0.844140971079469 31.1578386707502 1 urgency
good 16.8257700931281 2.38702478152156 7 foreign
spam 1.94516729190946 51.1712723571847 5 urgency
good 20.8904969450086 45.8382896628394 5 urgency
good 21.1607460826635 25.0261271878786 2 foreign
attack 3.08167723752558 19.8836630304127 6 isolation
spam 4.16688643209636 100.078676743762 8 foreign
good 12.2368022538722 13.7168066647479 7 isolation
good 9.95409549213946 51.3949929195553 4 foreign
good 5.04678530059755 68.536565743203 9 urgency
good 3.08119338937104 70.4148100564059 2 isolation
good 10.4277247712016 12.9014336006925 0 isolation
spam 5.07264246605337 2.95416165412432 7 isolation
attack 0.808828985318542 5.76715678332807 1 foreign
spam 3.78659203089774 26.3526644663694 6 isolation
spam 0.973989648744464 18.1601391281613 8 isolation
good 4.67751124687493 23.223109361668 4 urgency
spam 2.99700056388974 49.8442757955823 2 links
good 17.1541306916624 24.1870496258632 4 urgency
spam 0.225565116852522 21.2940632805651 3 isolation
spam 20.6478242855519 31.9509009017894 8 foreign
good 16.797971399501 34.2667227330217 3 urgency
good 7.88076949305832 72.620656016596 4 isolation
good 17.961172029376 15.0160975356357 0 isolation
spam 7.37586268410087 71.3150616299165 7 links
spam 22.4712029881775 84.2566117713356 10 links
good 11.8115063421428 6.09930493706432 6 urgency
good 23.0402343571186 25.7464780759811 7 links
good 7.51789500564337 64.5756485987074 0 foreign
good 15.8406938351691 20.9800717193847 0 links
spam 12.8074475359172 27.4320725400722 3 foreign
good 19.7164785191417 62.5002266726627 8 links
spam 7.70003103464842 24.2238003096415 7 urgency
spam 19.3357378989458 23.2827298356442 0 isolation
good 1.81774506904185 40.5063953073714 1 isolation
good 5.25113144516945 5.12420410839194 2 links
good 4.04602375812829 91.5435330070312 6 foreign
good 19.0583118125796 80.110857627524 0 links
good 17.8775350861251 60.2100853606681 7 foreign
good 17.299698382616 26.5838989331085 7 links
spam 20.8713551033288 47.1758535554171 9 urgency
good 16.7434662468731 26.8859300925896 10 isolation
good 14.249387120828 45.753723892826 8 links
good 14.9213968031108 67.9994883746223 7 isolation
spam 23.0369205102324 62.1074305572465 0 urgency
spam 2.65719320811331 9.07514512220739 9 foreign
good 9.94997003674507 88.7757635110382 10 links
good 18.7362578529865 11.0630811859468 10 isolation
good 1.98336126096547 47.5746608198472 10 isolation
spam 21.6010373868048 48.0485466926987 10 urgency
spam 10.3480245452374 42.3191795953804 2 links
spam 2.57822991907597 37.2069649012028 8 foreign
good 6.78706124983728 38.494857971592 8 urgency
spam 0.580271936953068 10.5156977303002 8 urgency
spam 14.7590858079493 25.5432018619369 8 isolation
spam 13.2208834625781 53.9546052499749 6 links
spam 22.1608010418713 34.8924782949051 7 isolation
good 10.6743373107165 35.2239582266254 6 urgency
